user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
466671,Paid,1/19/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
466682,Paid,1/19/2023,Onboarded,Annual,1/19/2023,United States of America,Multiple_Sources,,Introduction to the world of data and data science
466689,Paid,1/19/2023,Onboarded,Annual,1/19/2023,United States of America,Other,I want to earn a higher salary.,Business analysis
466707,Paid,1/20/2023,Onboarded,Annual,1/20/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466717,Paid,1/20/2023,Onboarded,Annual,1/20/2023,United States of America,Other,,Introduction to the world of data and data science
466719,Paid,1/20/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
466733,Paid,1/20/2023,Onboarded,Annual,1/20/2023,India,Google,I want to improve my data skills.,Introduction to the world of data and data science
466756,Paid,1/20/2023,Onboarded,Annual,2/4/2023,Nigeria,Friend,I want to become a data scientist.,Data analysis and data visualization
466760,Paid,1/20/2023,Onboarded,Annual,1/20/2023,India,Friend,,Introduction to the world of data and data science
466761,Paid,1/20/2023,Onboarded,Annual,1/20/2023,Portugal,Youtube,I want to join an industry-leading company.,Machine and deep learning
466765,Paid,1/20/2023,Not-Onboarded,Annual,,,Google,,
466776,Paid,1/20/2023,Onboarded,Monthly,1/20/2023,India,Youtube,,Introduction to the world of data and data science
466795,Paid,1/20/2023,Not-Onboarded,Annual,,,Other,,
466809,Paid,1/20/2023,Onboarded,Annual,1/20/2023,Italy,Multiple_Sources,I want to improve my data skills.,Introduction to the world of data and data science
466821,Paid,1/20/2023,Onboarded,Annual,1/24/2023,United States of America,Google,I want to join an industry-leading company.,Machine and deep learning
466828,Paid,1/20/2023,Onboarded,Annual,1/20/2023,Egypt,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466879,Paid,1/21/2023,Not-Onboarded,Quarterly,,,Multiple_Sources,,
466883,Paid,1/21/2023,Onboarded,Annual,1/21/2023,United States of America,Youtube,,Introduction to the world of data and data science
466889,Paid,1/21/2023,Onboarded,Annual,1/21/2023,Thailand,Google,I want to earn a higher salary.,Business analysis
466893,Paid,1/21/2023,Not-Onboarded,Quarterly,,,Multiple_Sources,,
466904,Paid,1/21/2023,Onboarded,Annual,1/21/2023,United States of America,Youtube,,Introduction to the world of data and data science
466907,Paid,1/21/2023,Onboarded,Annual,1/21/2023,South Africa,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466911,Paid,1/21/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
466913,Paid,1/21/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
466928,Paid,1/21/2023,Onboarded,Annual,1/21/2023,Italy,Instagram,,Introduction to the world of data and data science
466937,Paid,1/21/2023,Onboarded,Annual,1/21/2023,Mexico,Multiple_Sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466938,Paid,1/21/2023,Onboarded,Annual,1/21/2023,Philippines,Multiple_Sources,I want to earn a higher salary.,Business analysis
466939,Paid,1/21/2023,Onboarded,Annual,1/21/2023,India,Other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466944,Paid,1/21/2023,Onboarded,Monthly,1/21/2023,United States of America,Friend,I want to earn a higher salary.,Business analysis
466969,Paid,1/21/2023,Onboarded,Annual,1/21/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466992,Paid,1/21/2023,Onboarded,Annual,1/26/2023,Trinidad and Tobago,Other,Other,Specialized advanced topics
466997,Free,1/21/2023,Onboarded,,1/21/2023,United Kingdom,Google,,Introduction to the world of data and data science
467017,Paid,1/22/2023,Onboarded,Annual,1/22/2023,United States of America,Facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467038,Free,1/22/2023,Not-Onboarded,,,,Multiple_Sources,,
467044,Paid,1/22/2023,Onboarded,Annual,1/22/2023,Brazil,Youtube,I want to join an industry-leading company.,Machine and deep learning
467061,Paid,1/22/2023,Onboarded,Annual,1/22/2023,Nigeria,Linkedin,,Introduction to the world of data and data science
467064,Paid,1/22/2023,Onboarded,Annual,1/22/2023,Egypt,Friend,,Introduction to the world of data and data science
467093,Paid,1/22/2023,Onboarded,Annual,1/22/2023,Sweden,Youtube,,Introduction to the world of data and data science
467107,Paid,1/22/2023,Onboarded,Monthly,1/22/2023,United States of America,Youtube,,Introduction to the world of data and data science
467133,Paid,1/22/2023,Onboarded,Annual,1/22/2023,Serbia,Youtube,,Introduction to the world of data and data science
467148,Paid,1/23/2023,Onboarded,Annual,1/23/2023,United States of America,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
467164,Paid,1/23/2023,Onboarded,Annual,1/23/2023,United States of America,Other,I want to become a data scientist.,Data analysis and data visualization
467173,Paid,1/23/2023,Onboarded,Annual,1/23/2023,India,Youtube,,Introduction to the world of data and data science
467175,Paid,1/23/2023,Onboarded,Annual,1/23/2023,United States of America,Other,I want to become a data scientist.,Data analysis and data visualization
467188,Paid,1/23/2023,Onboarded,Annual,1/23/2023,Indonesia,Instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467205,Paid,1/23/2023,Onboarded,Annual,1/23/2023,Sweden,Linkedin,,Introduction to the world of data and data science
467210,Paid,1/23/2023,Onboarded,Annual,1/23/2023,Russia,Linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467212,Paid,1/23/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
467213,Paid,1/23/2023,Not-Onboarded,Annual,,Poland,Friend,,
467238,Paid,1/23/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
467244,Paid,1/23/2023,Onboarded,Annual,1/23/2023,Australia,Friend,I want to join an industry-leading company.,Machine and deep learning
467246,Paid,1/23/2023,Onboarded,Monthly,1/23/2023,Brazil,Friend,I want to improve my data skills.,Introduction to the world of data and data science
467261,Paid,1/23/2023,Onboarded,Annual,1/23/2023,United States of America,Linkedin,,Introduction to the world of data and data science
467287,Paid,1/23/2023,Onboarded,Annual,1/23/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
467366,Paid,1/23/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
467374,Paid,1/23/2023,Onboarded,Monthly,1/23/2023,United States of America,Other,,Introduction to the world of data and data science
467382,Paid,1/24/2023,Onboarded,Annual,1/24/2023,Ecuador,Google,Other,Specialized advanced topics
467385,Paid,1/24/2023,Onboarded,Annual,1/24/2023,United States of America,Linkedin,,Introduction to the world of data and data science
467397,Paid,1/24/2023,Onboarded,Annual,1/24/2023,India,Instagram,,Introduction to the world of data and data science
467402,Paid,1/24/2023,Onboarded,Annual,1/24/2023,India,Youtube,,Introduction to the world of data and data science
467405,Paid,1/24/2023,Onboarded,Monthly,1/24/2023,India,Linkedin,I want to become a data scientist.,Data analysis and data visualization
467411,Paid,1/24/2023,Onboarded,Monthly,1/24/2023,India,Instagram,I want to join an industry-leading company.,Machine and deep learning
467418,Paid,1/24/2023,Onboarded,Annual,2/8/2023,India,Friend,I want to earn a higher salary.,Business analysis
467422,Paid,1/24/2023,Onboarded,Annual,1/24/2023,India,Friend,I want to improve my data skills.,Introduction to the world of data and data science
467423,Paid,1/24/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
467426,Paid,1/24/2023,Onboarded,Annual,1/24/2023,India,Google,I want to improve my data skills.,Introduction to the world of data and data science
467429,Free,1/24/2023,Onboarded,,2/23/2023,Australia,Linkedin,I want to join an industry-leading company.,Machine and deep learning
467437,Paid,1/24/2023,Onboarded,Monthly,1/24/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
467442,Paid,1/24/2023,Onboarded,Monthly,1/24/2023,Spain,Instagram,,Introduction to the world of data and data science
467448,Paid,1/24/2023,Onboarded,Annual,1/24/2023,Egypt,Other,I want to become a data scientist.,Data analysis and data visualization
467457,Paid,1/24/2023,Not-Onboarded,Annual,,,Google,,
467460,Paid,1/24/2023,Onboarded,Annual,1/24/2023,Egypt,Linkedin,I want to earn a higher salary.,Business analysis
467473,Paid,1/24/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
467479,Paid,1/24/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
467499,Paid,1/24/2023,Onboarded,Annual,1/24/2023,Brazil,Linkedin,,Introduction to the world of data and data science
467503,Paid,1/24/2023,Onboarded,Monthly,1/24/2023,Pakistan,Google,I want to join an industry-leading company.,Machine and deep learning
467521,Paid,1/24/2023,Onboarded,Annual,1/24/2023,Turkey,Youtube,,Introduction to the world of data and data science
467526,Paid,1/24/2023,Not-Onboarded,Annual,,,Google,,
467548,Paid,1/24/2023,Onboarded,Annual,1/24/2023,United Kingdom,Youtube,I want to become a data scientist.,Data analysis and data visualization
467576,Paid,1/24/2023,Onboarded,Annual,1/24/2023,United States of America,Instagram,,Introduction to the world of data and data science
467593,Paid,1/24/2023,Onboarded,Annual,1/24/2023,United States of America,Friend,,Introduction to the world of data and data science
467600,Paid,1/24/2023,Onboarded,Annual,1/24/2023,Vietnam,Multiple_Sources,,Introduction to the world of data and data science
467603,Paid,1/24/2023,Onboarded,Annual,1/24/2023,Germany,Google,Other,Specialized advanced topics
467641,Paid,1/24/2023,Onboarded,Annual,1/24/2023,United States of America,Other,I want to become a data scientist.,Data analysis and data visualization
467646,Paid,1/25/2023,Onboarded,Annual,3/26/2023,United States of America,Linkedin,I want to become a data scientist.,Data analysis and data visualization
467667,Paid,1/25/2023,Onboarded,Annual,1/25/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467671,Paid,1/25/2023,Onboarded,Annual,1/25/2023,United States of America,Youtube,I want to earn a higher salary.,Business analysis
467675,Paid,1/25/2023,Onboarded,Annual,1/25/2023,United States of America,Friend,I want to become a data scientist.,Data analysis and data visualization
467689,Paid,1/25/2023,Onboarded,Annual,1/25/2023,Australia,Google,I want to join an industry-leading company.,Machine and deep learning
467691,Paid,1/25/2023,Onboarded,Annual,1/25/2023,United States of America,Other,,Introduction to the world of data and data science
467695,Paid,1/25/2023,Onboarded,Annual,1/25/2023,India,Twitter,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467723,Paid,1/25/2023,Onboarded,Annual,1/25/2023,Pakistan,Google,,Introduction to the world of data and data science
467742,Paid,1/25/2023,Onboarded,Annual,1/25/2023,Egypt,Friend,I want to join an industry-leading company.,Machine and deep learning
467756,Paid,1/25/2023,Onboarded,Annual,1/25/2023,New Zealand,Facebook,,Introduction to the world of data and data science
467758,Paid,1/25/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
467779,Paid,1/25/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
467787,Paid,1/25/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
467795,Paid,1/25/2023,Onboarded,Annual,1/25/2023,United Kingdom,Friend,,Introduction to the world of data and data science
467797,Paid,1/25/2023,Onboarded,Monthly,1/25/2023,United Kingdom,Youtube,,Introduction to the world of data and data science
467800,Paid,1/25/2023,Onboarded,Annual,1/25/2023,India,Google,,Introduction to the world of data and data science
467805,Paid,1/25/2023,Not-Onboarded,Annual,,,Facebook,,
467816,Paid,1/25/2023,Onboarded,Annual,1/25/2023,Australia,Facebook,,Introduction to the world of data and data science
467823,Paid,1/25/2023,Onboarded,Quarterly,1/25/2023,United Kingdom,Google,I want to become a data scientist.,Data analysis and data visualization
467854,Paid,1/25/2023,Onboarded,Annual,1/25/2023,Pakistan,Instagram,I want to become a data scientist.,Data analysis and data visualization
467856,Paid,1/25/2023,Onboarded,Annual,1/25/2023,United Kingdom,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467872,Paid,1/25/2023,Onboarded,Quarterly,1/25/2023,Canada,Multiple_Sources,I want to become a data scientist.,Data analysis and data visualization
467890,Paid,1/25/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
467894,Paid,1/25/2023,Onboarded,Annual,1/29/2023,Palestine State,Friend,,Introduction to the world of data and data science
467899,Paid,1/25/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
467901,Paid,1/25/2023,Onboarded,Annual,1/25/2023,Germany,Youtube,I want to join an industry-leading company.,Machine and deep learning
467903,Paid,1/25/2023,Onboarded,Annual,2/19/2023,India,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467904,Paid,1/25/2023,Onboarded,Annual,1/25/2023,United States of America,Youtube,,Introduction to the world of data and data science
467925,Paid,1/26/2023,Onboarded,Annual,1/26/2023,Vietnam,Multiple_Sources,,Introduction to the world of data and data science
467938,Paid,1/26/2023,Onboarded,Monthly,1/26/2023,Brazil,Instagram,,Introduction to the world of data and data science
467955,Paid,1/26/2023,Onboarded,Annual,1/26/2023,China,Youtube,I want to earn a higher salary.,Business analysis
467961,Paid,1/26/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
468030,Paid,1/26/2023,Onboarded,Annual,1/26/2023,India,Google,I want to join an industry-leading company.,Machine and deep learning
468083,Paid,1/26/2023,Onboarded,Annual,1/26/2023,Netherlands,Linkedin,,Introduction to the world of data and data science
468096,Paid,1/26/2023,Onboarded,Annual,1/26/2023,United States of America,Multiple_Sources,I want to improve my data skills.,Introduction to the world of data and data science
468114,Paid,1/26/2023,Onboarded,Annual,1/26/2023,United States of America,Google,I want to improve my data skills.,Introduction to the world of data and data science
468126,Paid,1/27/2023,Onboarded,Annual,1/27/2023,United States of America,Youtube,I want to join an industry-leading company.,Machine and deep learning
468130,Paid,1/27/2023,Onboarded,Annual,1/27/2023,Germany,Instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468139,Paid,1/27/2023,Onboarded,Monthly,1/27/2023,United States of America,Other,,Introduction to the world of data and data science
468159,Paid,1/27/2023,Onboarded,Annual,1/27/2023,India,Instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468179,Paid,1/27/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
468198,Paid,1/27/2023,Onboarded,Annual,1/27/2023,United Kingdom,Youtube,I want to become a data scientist.,Data analysis and data visualization
468201,Paid,1/27/2023,Onboarded,Annual,1/27/2023,Brazil,Friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
